date,country,Total,new_cases,population,growth,PerCapita
2020-02-21,Antigua and Barbuda,0,0,96286,0,0
2020-02-22,Antigua and Barbuda,0,0,96286,0,0
2020-02-23,Antigua and Barbuda,0,0,96286,0,0
2020-02-24,Antigua and Barbuda,0,0,96286,0,0
2020-02-25,Antigua and Barbuda,0,0,96286,0,0
2020-02-26,Antigua and Barbuda,0,0,96286,0,0
2020-02-27,Antigua and Barbuda,0,0,96286,0,0
2020-02-28,Antigua and Barbuda,0,0,96286,0,0
2020-02-29,Antigua and Barbuda,0,0,96286,0,0
2020-03-01,Antigua and Barbuda,0,0,96286,0,0
2020-03-02,Antigua and Barbuda,0,0,96286,0,0
2020-03-03,Antigua and Barbuda,0,0,96286,0,0
2020-03-04,Antigua and Barbuda,0,0,96286,0,0
2020-03-05,Antigua and Barbuda,0,0,96286,0,0
2020-03-06,Antigua and Barbuda,0,0,96286,0,0
2020-03-07,Antigua and Barbuda,0,0,96286,0,0
2020-03-08,Antigua and Barbuda,0,0,96286,0,0
2020-03-09,Antigua and Barbuda,0,0,96286,0,0
2020-03-10,Antigua and Barbuda,0,0,96286,0,0
2020-03-11,Antigua and Barbuda,0,0,96286,0,0
2020-03-12,Antigua and Barbuda,0,0,96286,0,0
2020-03-13,Antigua and Barbuda,1,1,96286,1,1.0385725858380242e-5
2020-03-14,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-15,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-16,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-17,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-18,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-19,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-20,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-21,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-22,Antigua and Barbuda,1,0,96286,0,1.0385725858380242e-5
2020-03-23,Antigua and Barbuda,3,2,96286,0.816496580927726,3.115717757514073e-5
2020-03-24,Antigua and Barbuda,3,0,96286,0,3.115717757514073e-5
2020-03-25,Antigua and Barbuda,3,0,96286,0,3.115717757514073e-5
2020-03-26,Antigua and Barbuda,7,4,96286,0.7559289460184544,7.27000810086617e-5
2020-03-27,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-03-28,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-03-29,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-03-30,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-03-31,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-04-01,Antigua and Barbuda,7,0,96286,0,7.27000810086617e-5
2020-04-02,Antigua and Barbuda,9,2,96286,0.4714045207910317,9.347153272542218e-5
2020-04-03,Antigua and Barbuda,15,6,96286,0.6324555320336759,1.5578588787570362e-4
2020-04-04,Antigua and Barbuda,15,0,96286,0,1.5578588787570362e-4
2020-04-05,Antigua and Barbuda,15,0,96286,0,1.5578588787570362e-4
2020-04-06,Antigua and Barbuda,15,0,96286,0,1.5578588787570362e-4
2020-04-07,Antigua and Barbuda,19,4,96286,0.45883146774112354,1.973287913092246e-4
2020-04-08,Antigua and Barbuda,19,0,96286,0,1.973287913092246e-4
2020-04-09,Antigua and Barbuda,19,0,96286,0,1.973287913092246e-4
2020-04-10,Antigua and Barbuda,19,0,96286,0,1.973287913092246e-4
2020-04-11,Antigua and Barbuda,21,2,96286,0.3086066999241838,2.181002430259851e-4
2020-04-12,Antigua and Barbuda,21,0,96286,0,2.181002430259851e-4
2020-04-13,Antigua and Barbuda,23,2,96286,0.29488391230979427,2.3887169474274558e-4
2020-04-14,Antigua and Barbuda,23,0,96286,0,2.3887169474274558e-4
2020-04-15,Antigua and Barbuda,23,0,96286,0,2.3887169474274558e-4
2020-01-22,Argentina,0,0,44494502,0,0
2020-01-23,Argentina,0,0,44494502,0,0
2020-01-24,Argentina,0,0,44494502,0,0
2020-01-25,Argentina,0,0,44494502,0,0
2020-01-26,Argentina,0,0,44494502,0,0
2020-01-27,Argentina,0,0,44494502,0,0
2020-01-28,Argentina,0,0,44494502,0,0
2020-01-29,Argentina,0,0,44494502,0,0
2020-01-30,Argentina,0,0,44494502,0,0
2020-01-31,Argentina,0,0,44494502,0,0
2020-02-01,Argentina,0,0,44494502,0,0
2020-02-02,Argentina,0,0,44494502,0,0
2020-02-03,Argentina,0,0,44494502,0,0
2020-02-04,Argentina,0,0,44494502,0,0
2020-02-05,Argentina,0,0,44494502,0,0
2020-02-06,Argentina,0,0,44494502,0,0
2020-02-07,Argentina,0,0,44494502,0,0
2020-02-08,Argentina,0,0,44494502,0,0
2020-02-09,Argentina,0,0,44494502,0,0
2020-02-10,Argentina,0,0,44494502,0,0
2020-02-11,Argentina,0,0,44494502,0,0
2020-02-12,Argentina,0,0,44494502,0,0
2020-02-13,Argentina,0,0,44494502,0,0
2020-02-14,Argentina,0,0,44494502,0,0
2020-02-15,Argentina,0,0,44494502,0,0
2020-02-16,Argentina,0,0,44494502,0,0
2020-02-17,Argentina,0,0,44494502,0,0
2020-02-18,Argentina,0,0,44494502,0,0
2020-02-19,Argentina,0,0,44494502,0,0
2020-02-20,Argentina,0,0,44494502,0,0
2020-02-21,Argentina,0,0,44494502,0,0
2020-02-22,Argentina,0,0,44494502,0,0
2020-02-23,Argentina,0,0,44494502,0,0
2020-02-24,Argentina,0,0,44494502,0,0
2020-02-25,Argentina,0,0,44494502,0,0
2020-02-26,Argentina,0,0,44494502,0,0
2020-02-27,Argentina,0,0,44494502,0,0
2020-02-28,Argentina,0,0,44494502,0,0
2020-02-29,Argentina,0,0,44494502,0,0
2020-03-01,Argentina,0,0,44494502,0,0
2020-03-02,Argentina,0,0,44494502,0,0
2020-03-03,Argentina,1,1,44494502,1,2.2474686872548882e-8
2020-03-04,Argentina,1,0,44494502,0,2.2474686872548882e-8
2020-03-05,Argentina,1,0,44494502,0,2.2474686872548882e-8
2020-03-06,Argentina,2,1,44494502,0.7071067811865476,4.4949373745097764e-8
2020-03-07,Argentina,8,6,44494502,0.8660254037844386,1.7979749498039106e-7
2020-03-08,Argentina,12,4,44494502,0.5773502691896257,2.696962424705866e-7
2020-03-09,Argentina,12,0,44494502,0,2.696962424705866e-7
2020-03-10,Argentina,17,5,44494502,0.5423261445466404,3.82069676833331e-7
2020-03-11,Argentina,19,2,44494502,0.3244428422615251,4.2701905057842876e-7
2020-03-12,Argentina,19,0,44494502,0,4.2701905057842876e-7
2020-03-13,Argentina,31,12,44494502,0.6221710168382552,6.967152930490154e-7
2020-03-14,Argentina,34,3,44494502,0.2970442628930023,7.64139353666662e-7
2020-03-15,Argentina,45,11,44494502,0.4944132324730442,1.0113609092646996e-6
2020-03-16,Argentina,56,11,44494502,0.44320263021395917,1.2585824648627374e-6
2020-03-17,Argentina,68,12,44494502,0.42008402520840293,1.528278707333324e-6
2020-03-18,Argentina,79,11,44494502,0.3731494423540171,1.7755002629313617e-6
2020-03-19,Argentina,97,18,44494502,0.4307748951706429,2.1800446266372417e-6
2020-03-20,Argentina,128,31,44494502,0.4921254921257382,2.876759919686257e-6
2020-03-21,Argentina,158,30,44494502,0.4357446703305951,3.5510005258627235e-6
2020-03-22,Argentina,266,108,44494502,0.6371930928643098,5.9782667080980025e-6
2020-03-23,Argentina,301,35,44494502,0.34099716973523675,6.764880748637214e-6
2020-03-24,Argentina,387,86,44494502,0.4714045207910317,8.697703819676417e-6
2020-03-25,Argentina,387,0,44494502,0,8.697703819676417e-6
2020-03-26,Argentina,502,115,44494502,0.47862685396731075,1.1282292810019539e-5
2020-03-27,Argentina,589,87,44494502,0.38432795842416356,1.3237590567931291e-5
2020-03-28,Argentina,690,101,44494502,0.38259222625950323,1.5507533942058728e-5
2020-03-29,Argentina,745,55,44494502,0.27170848966439143,1.6743641720048918e-5
2020-03-30,Argentina,820,75,44494502,0.3024291894545669,1.8429243235490085e-5
2020-03-31,Argentina,1054,234,44494502,0.47118084129051874,2.368831996366652e-5
2020-04-01,Argentina,1054,0,44494502,0,2.368831996366652e-5
2020-04-02,Argentina,1133,79,44494502,0.26405755076259346,2.5463820226597884e-5
2020-04-03,Argentina,1265,132,44494502,0.3230291412348993,2.8430478893774338e-5
2020-04-04,Argentina,1451,186,44494502,0.35803275957132435,3.261077065206843e-5
2020-04-05,Argentina,1451,0,44494502,0,3.261077065206843e-5
2020-04-06,Argentina,1554,103,44494502,0.25745012386978233,3.492566339994096e-5
2020-04-07,Argentina,1628,74,44494502,0.21320071635561044,3.658879022850958e-5
2020-04-08,Argentina,1715,87,44494502,0.2252306883481044,3.854408798642133e-5
2020-04-09,Argentina,1795,80,44494502,0.2111119255877038,4.034206293622524e-5
2020-04-10,Argentina,1975,180,44494502,0.3018927632559766,4.4387506573284046e-5
2020-04-11,Argentina,1975,0,44494502,0,4.4387506573284046e-5
2020-04-12,Argentina,2142,167,44494502,0.2792212727228886,4.8140779280999705e-5
2020-04-13,Argentina,2208,66,44494502,0.17289101870203116,4.962410861458793e-5
2020-04-14,Argentina,2277,69,44494502,0.17407765595569785,5.117486200879381e-5
2020-04-15,Argentina,2443,166,44494502,0.2606707554259645,5.490566002963692e-5
2020-01-22,Armenia,0,0,2951776,0,0
2020-01-23,Armenia,0,0,2951776,0,0
2020-01-24,Armenia,0,0,2951776,0,0
2020-01-25,Armenia,0,0,2951776,0,0
2020-01-26,Armenia,0,0,2951776,0,0
2020-01-27,Armenia,0,0,2951776,0,0
2020-01-28,Armenia,0,0,2951776,0,0
2020-01-29,Armenia,0,0,2951776,0,0
2020-01-30,Armenia,0,0,2951776,0,0
2020-01-31,Armenia,0,0,2951776,0,0
2020-02-01,Armenia,0,0,2951776,0,0
2020-02-02,Armenia,0,0,2951776,0,0
2020-02-03,Armenia,0,0,2951776,0,0
2020-02-04,Armenia,0,0,2951776,0,0
2020-02-05,Armenia,0,0,2951776,0,0
2020-02-06,Armenia,0,0,2951776,0,0
2020-02-07,Armenia,0,0,2951776,0,0
2020-02-08,Armenia,0,0,2951776,0,0
2020-02-09,Armenia,0,0,2951776,0,0
2020-02-10,Armenia,0,0,2951776,0,0
2020-02-11,Armenia,0,0,2951776,0,0
2020-02-12,Armenia,0,0,2951776,0,0
2020-02-13,Armenia,0,0,2951776,0,0
2020-02-14,Armenia,0,0,2951776,0,0
2020-02-15,Armenia,0,0,2951776,0,0
2020-02-16,Armenia,0,0,2951776,0,0
2020-02-17,Armenia,0,0,2951776,0,0
2020-02-18,Armenia,0,0,2951776,0,0
2020-02-19,Armenia,0,0,2951776,0,0
2020-02-20,Armenia,0,0,2951776,0,0
2020-02-21,Armenia,0,0,2951776,0,0
2020-02-22,Armenia,0,0,2951776,0,0
2020-02-23,Armenia,0,0,2951776,0,0
2020-02-24,Armenia,0,0,2951776,0,0
2020-02-25,Armenia,0,0,2951776,0,0
2020-02-26,Armenia,0,0,2951776,0,0
2020-02-27,Armenia,0,0,2951776,0,0
2020-02-28,Armenia,0,0,2951776,0,0
2020-02-29,Armenia,0,0,2951776,0,0
2020-03-01,Armenia,1,1,2951776,1,3.387790943486227e-7
2020-03-02,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-03,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-04,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-05,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-06,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-07,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-08,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-09,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-10,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-11,Armenia,1,0,2951776,0,3.387790943486227e-7
2020-03-12,Armenia,4,3,2951776,0.8660254037844386,1.3551163773944907e-6
2020-03-13,Armenia,8,4,2951776,0.7071067811865476,2.7102327547889815e-6
2020-03-14,Armenia,18,10,2951776,0.7453559924999299,6.098023698275208e-6
2020-03-15,Armenia,26,8,2951776,0.5547001962252291,8.80825645306419e-6
2020-03-16,Armenia,52,26,2951776,0.7071067811865476,1.761651290612838e-5
2020-03-17,Armenia,78,26,2951776,0.5773502691896257,2.6424769359192568e-5
2020-03-18,Armenia,84,6,2951776,0.2672612419124244,2.8457443925284305e-5
2020-03-19,Armenia,115,31,2951776,0.5191967039488062,3.895959585009161e-5
2020-03-20,Armenia,136,21,2951776,0.3929526239966879,4.607395683141268e-5
2020-03-21,Armenia,160,24,2951776,0.3872983346207417,5.420465509577962e-5
2020-03-22,Armenia,194,34,2951776,0.41863794854117425,6.57231443036328e-5
2020-03-23,Armenia,235,41,2951776,0.41769376953263615,7.961308717192632e-5
2020-03-24,Armenia,249,14,2951776,0.23711790231526925,8.435599449280705e-5
2020-03-25,Armenia,265,16,2951776,0.24571804673358047,8.977646000238501e-5
2020-03-26,Armenia,290,25,2951776,0.29361010975735174,9.824593736110057e-5
2020-03-27,Armenia,329,39,2951776,0.3442978847374036,1.1145832204069686e-4
2020-03-28,Armenia,407,78,2951776,0.43777413313967245,1.3788309139988941e-4
2020-03-29,Armenia,424,17,2951776,0.20023571015840683,1.43642336003816e-4
2020-03-30,Armenia,482,58,2951776,0.3468889594776243,1.6329152347603612e-4
2020-03-31,Armenia,532,50,2951776,0.3065696697424829,1.8023047819346725e-4
2020-04-01,Armenia,571,39,2951776,0.26134503232210016,1.9344286287306355e-4
2020-04-02,Armenia,663,92,2951776,0.3725093255030362,2.2461053955313682e-4
2020-04-03,Armenia,736,73,2951776,0.31493615640109607,2.493414134405863e-4
2020-04-04,Armenia,770,34,2951776,0.21013292020967148,2.6085990264843945e-4
2020-04-05,Armenia,822,52,2951776,0.25151608424234706,2.784764155545678e-4
2020-04-06,Armenia,833,11,2951776,0.11491423807712053,2.822029855924027e-4
2020-04-07,Armenia,853,20,2951776,0.15312301868469586,2.8897856747937513e-4
2020-04-08,Armenia,881,28,2951776,0.17827525300579222,2.9846438212113657e-4
2020-04-09,Armenia,921,40,2951776,0.2084011833052782,3.120155458950815e-4
2020-04-10,Armenia,937,16,2951776,0.13067430407696023,3.1743601140465943e-4
2020-04-11,Armenia,967,30,2951776,0.17613570024772948,3.275993842351181e-4
2020-04-12,Armenia,1013,46,2951776,0.21309545803452898,3.4318322257515476e-4
2020-04-13,Armenia,1039,26,2951776,0.1581899541617295,3.5199147902821896e-4
2020-04-14,Armenia,1067,28,2951776,0.16199320799859396,3.614772936699804e-4
2020-04-15,Armenia,1111,44,2951776,0.19900743804199783,3.7638357382131977e-4
2020-01-22,Australia,0,0,24982688,0,0
2020-01-23,Australia,0,0,24982688,0,0
2020-01-24,Australia,0,0,24982688,0,0
2020-01-25,Australia,0,0,24982688,0,0
2020-01-26,Australia,4,4,24982688,1,1.6011087357773511e-07
2020-01-27,Australia,5,1,24982688,0.44721359549995793,2.001385919721689e-7
2020-01-28,Australia,5,0,24982688,0,2.001385919721689e-7
2020-01-29,Australia,6,1,24982688,0.408248290463863,2.4016631036660266e-7
2020-01-30,Australia,9,3,24982688,0.5773502691896257,3.60249465549904e-7
2020-01-31,Australia,9,0,24982688,0,3.60249465549904e-7
2020-02-01,Australia,12,3,24982688,0.5,4.803326207332053e-7
2020-02-02,Australia,12,0,24982688,0,4.803326207332053e-7
2020-02-03,Australia,12,0,24982688,0,4.803326207332053e-7
2020-02-04,Australia,13,1,24982688,0.2773500981126146,5.203603391276391e-7
2020-02-05,Australia,13,0,24982688,0,5.203603391276391e-7
2020-02-06,Australia,14,1,24982688,0.2672612419124244,5.603880575220729e-7
2020-02-07,Australia,15,1,24982688,0.2581988897471611,6.004157759165066e-7
2020-02-08,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-09,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-10,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-11,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-12,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-13,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-14,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-15,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-16,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-17,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-18,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-19,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-20,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-21,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-22,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-23,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-24,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-25,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-26,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-27,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-28,Australia,15,0,24982688,0,6.004157759165066e-7
2020-02-29,Australia,25,10,24982688,0.6324555320336759,1.0006929598608444e-6
2020-03-01,Australia,27,2,24982688,0.2721655269759087,1.080748396649712e-6
2020-03-02,Australia,30,3,24982688,0.31622776601683794,1.2008315518330133e-6
2020-03-03,Australia,39,9,24982688,0.4803844614152614,1.5610810173829174e-6
2020-03-04,Australia,52,13,24982688,0.5,2.0814413565105565e-6
2020-03-05,Australia,55,3,24982688,0.23354968324845687,2.2015245116938577e-6
2020-03-06,Australia,60,5,24982688,0.28867513459481287,2.4016631036660266e-6
2020-03-07,Australia,63,3,24982688,0.21821789023599236,2.5217462588493278e-06
2020-03-08,Australia,76,13,24982688,0.4135850959342556,3.042106597976967e-6
2020-03-09,Australia,91,15,24982688,0.40599897147057507,3.6425223738934737e-6
2020-03-10,Australia,107,16,24982688,0.3866945956182654,4.282965868204414e-6
2020-03-11,Australia,128,21,24982688,0.4050462936504913,5.123547954487524e-6
2020-03-12,Australia,128,0,24982688,0,5.123547954487524e-6
2020-03-13,Australia,200,72,24982688,0.6,8.005543678886756e-6
2020-03-14,Australia,250,50,24982688,0.44721359549995793,1.0006929598608445e-5
2020-03-15,Australia,297,47,24982688,0.39780542762657006,1.1888232363146831e-5
2020-03-16,Australia,377,80,24982688,0.4606534397048787,1.5090449834701534e-5
2020-03-17,Australia,452,75,24982688,0.4073440849451763,1.8092528714284067e-5
2020-03-18,Australia,568,116,24982688,0.45191299175026606,2.2735744048038386e-5
2020-03-19,Australia,681,113,24982688,0.40734807263084555,2.7258876226609403e-5
2020-03-20,Australia,791,110,24982688,0.37291349579716365,3.166192524999712e-5
2020-03-21,Australia,1071,280,24982688,0.5113099925649136,4.2869686400438575e-5
2020-03-22,Australia,1549,478,24982688,0.5555053416802115,6.200293579297792e-5
2020-03-23,Australia,1682,133,24982688,0.2811983867293119,6.732662233943762e-5
2020-03-24,Australia,2044,362,24982688,0.4208369258983919,8.181665639822265e-5
2020-03-25,Australia,2364,320,24982688,0.36791818409277516,9.462552628444145e-5
2020-03-26,Australia,2810,446,24982688,0.3983953579171881,1.1247788868835892e-4
2020-03-27,Australia,3143,333,24982688,0.32549920054855336,1.2580711891370535e-4
2020-03-28,Australia,3640,497,24982688,0.3695111115223215,1.4570089495573896e-4
2020-03-29,Australia,3984,344,24982688,0.2938458465353976,1.5947043008342416e-4
2020-03-30,Australia,4361,377,24982688,0.29402051352076747,1.745608799181257e-4
2020-03-31,Australia,4559,198,24982688,0.20840004050118352,1.824863681602236e-4
2020-04-01,Australia,4862,303,24982688,0.2496398063375875,1.9461476683373702e-4
2020-04-02,Australia,5116,254,24982688,0.22281867656696192,2.0478180730592322e-4
2020-04-03,Australia,5330,214,24982688,0.20037488317808297,2.1334773904233204e-4
2020-04-04,Australia,5550,220,24982688,0.1990970608513336,2.2215383708910747e-4
2020-04-05,Australia,5687,137,24982688,0.1552096320875023,2.276376345091449e-4
2020-04-06,Australia,5797,110,24982688,0.13775097846589401,2.320406835325326e-4
2020-04-07,Australia,5895,98,24982688,0.12893509159895877,2.3596339993518713e-4
2020-04-08,Australia,6010,115,24982688,0.13832850528497748,2.40566587550547e-4
2020-04-09,Australia,6108,98,24982688,0.1266670113392753,2.444893039532015e-4
2020-04-10,Australia,6215,107,24982688,0.1312113253750506,2.487722698214059e-4
2020-04-11,Australia,6303,88,24982688,0.11815923825347824,2.522947090401161e-4
2020-04-12,Australia,6315,12,24982688,0.04359171400267729,2.527750416608493e-4
2020-04-13,Australia,6351,36,24982688,0.0752887686004602,2.5421603952304893e-4
2020-04-14,Australia,6415,64,24982688,0.09988301809214435,2.567778135002927e-4
2020-04-15,Australia,6440,25,24982688,0.062305598284903355,2.577785064601535e-4
2020-01-22,Austria,0,0,8840521,0,0
2020-01-23,Austria,0,0,8840521,0,0
2020-01-24,Austria,0,0,8840521,0,0
2020-01-25,Austria,0,0,8840521,0,0
2020-01-26,Austria,0,0,8840521,0,0
2020-01-27,Austria,0,0,8840521,0,0
2020-01-28,Austria,0,0,8840521,0,0
2020-01-29,Austria,0,0,8840521,0,0
2020-01-30,Austria,0,0,8840521,0,0
2020-01-31,Austria,0,0,8840521,0,0
2020-02-01,Austria,0,0,8840521,0,0
2020-02-02,Austria,0,0,8840521,0,0
2020-02-03,Austria,0,0,8840521,0,0
2020-02-04,Austria,0,0,8840521,0,0
2020-02-05,Austria,0,0,8840521,0,0
2020-02-06,Austria,0,0,8840521,0,0
2020-02-07,Austria,0,0,8840521,0,0
2020-02-08,Austria,0,0,8840521,0,0
2020-02-09,Austria,0,0,8840521,0,0
2020-02-10,Austria,0,0,8840521,0,0
2020-02-11,Austria,0,0,8840521,0,0
2020-02-12,Austria,0,0,8840521,0,0
2020-02-13,Austria,0,0,8840521,0,0
2020-02-14,Austria,0,0,8840521,0,0
2020-02-15,Austria,0,0,8840521,0,0
2020-02-16,Austria,0,0,8840521,0,0
2020-02-17,Austria,0,0,8840521,0,0
2020-02-18,Austria,0,0,8840521,0,0
2020-02-19,Austria,0,0,8840521,0,0
2020-02-20,Austria,0,0,8840521,0,0
2020-02-21,Austria,0,0,8840521,0,0
2020-02-22,Austria,0,0,8840521,0,0
2020-02-23,Austria,0,0,8840521,0,0
2020-02-24,Austria,0,0,8840521,0,0
2020-02-25,Austria,2,2,8840521,1,2.2623101059315395e-7
2020-02-26,Austria,2,0,8840521,0,2.2623101059315395e-7
2020-02-27,Austria,3,1,8840521,0.5773502691896257,3.393465158897309e-7
2020-02-28,Austria,3,0,8840521,0,3.393465158897309e-7
2020-02-29,Austria,9,6,8840521,0.816496580927726,1.018039547669193e-6
2020-03-01,Austria,14,5,8840521,0.5976143046671968,1.5836170741520776e-6
2020-03-02,Austria,18,4,8840521,0.4714045207910317,2.036079095338386e-6
2020-03-03,Austria,21,3,8840521,0.3779644730092272,2.3754256112281166e-6
2020-03-04,Austria,29,8,8840521,0.5252257314388902,3.2803496536007325e-6
2020-03-05,Austria,41,12,8840521,0.5410017808004594,4.637735717159656e-6
2020-03-06,Austria,55,14,8840521,0.504524979109513,6.221352791311734e-6
2020-03-07,Austria,79,24,8840521,0.5511782546095504,8.936124918429581e-6
2020-03-08,Austria,104,25,8840521,0.4902903378454601,1.1764012550844005e-5
2020-03-09,Austria,131,27,8840521,0.45398994507478646,1.4818131193851584e-5
2020-03-10,Austria,182,51,8840521,0.5293578942641549,2.058702196397701e-5
2020-03-11,Austria,246,64,8840521,0.5100613704506707,2.7826414302957935e-5
2020-03-12,Austria,302,56,8840521,0.43061637634460553,3.4160882599566245e-5
2020-03-13,Austria,504,202,8840521,0.6330826571575396,5.7010214669474794e-5
2020-03-14,Austria,655,151,8840521,0.48013992871353467,7.409065596925792e-5
2020-03-15,Austria,860,205,8840521,0.48823364593527946,9.72793345550562e-5
2020-03-16,Austria,1018,158,8840521,0.39396229113575726,1.1515158439191536e-4
2020-03-17,Austria,1332,314,8840521,0.48552624618627543,1.5066985305504054e-4
2020-03-18,Austria,1646,314,8840521,0.4367670913680032,1.861881217181657e-4
